epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,3338.28,0.25195,0.32227,1.02225,0.5963,0.77516,0.68572,0.52828,1.17567,1.27011,1.46949,0.0009415,0.0009415,0.0009415
185,3356.19,0.24852,0.30403,1.02255,0.63683,0.77916,0.71144,0.53898,1.188,1.19652,1.47979,0.000892,0.000892,0.000892
186,3374.21,0.23886,0.30486,1.01025,0.61625,0.77458,0.7165,0.54776,1.16016,1.18912,1.47252,0.0008425,0.0008425,0.0008425
187,3392.1,0.25727,0.3179,1.0301,0.57934,0.73221,0.69348,0.54265,1.16683,1.27057,1.48729,0.000793,0.000793,0.000793
188,3409.98,0.23105,0.29572,1.00598,0.64915,0.72261,0.71989,0.55359,1.14081,1.18109,1.46692,0.0007435,0.0007435,0.0007435
189,3427.81,0.23849,0.30275,1.01446,0.64196,0.72441,0.71814,0.5564,1.13853,1.1345,1.45276,0.000694,0.000694,0.000694
190,3445.74,0.25231,0.30628,1.02125,0.64564,0.72671,0.72069,0.5519,1.13809,1.18254,1.44829,0.0006445,0.0006445,0.0006445
191,3463.99,0.74029,1.29287,1.3291,0.63188,0.73293,0.65904,0.50497,1.1387,1.2285,1.4731,0.000595,0.000595,0.000595
192,3482,0.74009,0.7754,1.32129,0.61513,0.75335,0.6782,0.52064,1.12048,1.19904,1.46253,0.0005455,0.0005455,0.0005455
193,3499.63,0.71879,0.73379,1.29204,0.61413,0.75439,0.71469,0.53399,1.1154,1.1818,1.45766,0.000496,0.000496,0.000496
194,3517.18,0.69212,0.69154,1.28366,0.66639,0.70284,0.73632,0.56822,1.08389,1.13353,1.42847,0.0004465,0.0004465,0.0004465
195,3534.72,0.69946,0.67043,1.28222,0.65464,0.77231,0.75027,0.57493,1.10387,1.10419,1.42656,0.000397,0.000397,0.000397
196,3552.3,0.71659,0.66104,1.27854,0.6586,0.75319,0.73893,0.56867,1.0744,1.11222,1.41157,0.0003475,0.0003475,0.0003475
197,3569.96,0.70837,0.66026,1.29281,0.68362,0.73393,0.76186,0.5865,1.09441,1.08512,1.4284,0.000298,0.000298,0.000298
198,3587.58,0.698,0.64041,1.26674,0.69141,0.756,0.76761,0.58782,1.12184,1.06517,1.44501,0.0002485,0.0002485,0.0002485
199,3605.09,0.69849,0.64274,1.27873,0.67954,0.76368,0.7646,0.59035,1.09805,1.05703,1.43322,0.000199,0.000199,0.000199
200,3622.8,0.68203,0.63867,1.26992,0.69693,0.7447,0.75945,0.59236,1.08265,1.05516,1.42049,0.0001495,0.0001495,0.0001495
