epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,5442.4,0.60758,0.72638,2.07858,0.69891,0.54785,0.63726,0.48334,2.765,2.87821,3.44926,0.000124004,0.000124004,0.000124004
89,5499.72,0.62159,0.73507,2.07873,0.67157,0.6034,0.66782,0.48889,2.87747,2.82025,3.57014,0.000122926,0.000122926,0.000122926
90,5557.13,0.57788,0.67743,2.0604,0.62633,0.66172,0.65055,0.4796,2.80576,2.99078,3.55775,0.000121848,0.000121848,0.000121848
91,5614.24,0.58214,0.66744,2.06334,0.6896,0.60339,0.66977,0.48885,2.8691,2.73146,3.57474,0.00012077,0.00012077,0.00012077
92,5671.59,0.58176,0.68389,2.06085,0.60127,0.71132,0.69929,0.49479,2.99137,2.60304,3.68985,0.000119692,0.000119692,0.000119692
93,5728.79,0.57435,0.6688,2.05704,0.67464,0.68642,0.67699,0.48503,2.84588,2.73227,3.59696,0.000118614,0.000118614,0.000118614
94,5786.22,0.59526,0.66332,2.06814,0.76802,0.65262,0.72964,0.51352,2.86171,2.77812,3.54084,0.000117536,0.000117536,0.000117536
95,5843.87,0.59612,0.66825,2.07087,0.66879,0.66326,0.67107,0.44325,3.11923,2.99538,3.80378,0.000116458,0.000116458,0.000116458
96,5901.4,0.5981,0.67294,2.06325,0.71892,0.67127,0.70341,0.48875,2.96648,2.76765,3.70177,0.00011538,0.00011538,0.00011538
97,5958.75,0.58556,0.67247,2.05305,0.77534,0.54599,0.70308,0.47652,3.03836,2.73962,3.82698,0.000114301,0.000114301,0.000114301
98,6015.83,0.56392,0.64984,2.05385,0.67047,0.66844,0.71674,0.50021,3.03971,2.82706,3.84696,0.000113223,0.000113223,0.000113223
99,6072.89,0.60954,0.66404,2.06765,0.74815,0.62146,0.71709,0.51522,2.87095,2.66794,3.69364,0.000112145,0.000112145,0.000112145
100,6130.26,0.56263,0.65719,2.05285,0.6614,0.68445,0.69017,0.48267,3.01762,2.77892,3.8069,0.000111067,0.000111067,0.000111067
101,6187.52,0.57593,0.6673,2.05794,0.62586,0.68928,0.69764,0.51081,2.79362,2.46108,3.58265,0.000109989,0.000109989,0.000109989
102,6244.81,0.59587,0.66334,2.06615,0.67077,0.59994,0.67094,0.48023,3.01264,2.7973,3.77849,0.000108911,0.000108911,0.000108911
103,6302.25,0.58575,0.6668,2.05193,0.74243,0.6565,0.71873,0.49634,3.09919,2.4818,3.81556,0.000107833,0.000107833,0.000107833
104,6359.21,0.58024,0.64652,2.05609,0.58313,0.68101,0.68705,0.49367,2.71895,2.77591,3.49292,0.000106755,0.000106755,0.000106755
105,6416.44,0.57164,0.63081,2.04708,0.64019,0.70998,0.67924,0.48701,2.96842,2.47581,3.62222,0.000105677,0.000105677,0.000105677
106,6473.62,0.55997,0.65465,2.03282,0.63699,0.68868,0.69889,0.50572,2.72452,2.597,3.41231,0.000104598,0.000104598,0.000104598
107,6530.83,0.57445,0.63009,2.05935,0.70643,0.67663,0.7306,0.53598,2.80474,2.31298,3.51052,0.00010352,0.00010352,0.00010352
108,6588.28,0.55377,0.63415,2.03713,0.74591,0.63672,0.73376,0.53555,2.66279,2.43652,3.39614,0.000102442,0.000102442,0.000102442
109,6645.23,0.57008,0.64292,2.04702,0.67381,0.6655,0.71985,0.5221,2.9256,2.28245,3.57251,0.000101364,0.000101364,0.000101364
110,6702.61,0.55761,0.65127,2.04009,0.62018,0.75944,0.71105,0.51087,2.8907,2.40925,3.59766,0.000100286,0.000100286,0.000100286
111,6759.92,0.55516,0.64222,2.03477,0.59312,0.70234,0.69877,0.50695,2.82631,2.54269,3.51171,9.92079e-05,9.92079e-05,9.92079e-05
112,6817.24,0.56051,0.63858,2.0541,0.69461,0.62805,0.67601,0.49204,2.87562,2.61815,3.55489,9.81298e-05,9.81298e-05,9.81298e-05
113,6874.5,0.56844,0.66689,2.04842,0.68857,0.67516,0.69227,0.50014,2.91288,2.437,3.67182,9.70517e-05,9.70517e-05,9.70517e-05
114,6931.77,0.56987,0.61849,2.05451,0.66246,0.7411,0.7317,0.51652,2.84184,2.47014,3.54393,9.59736e-05,9.59736e-05,9.59736e-05
115,6989,0.54291,0.62323,2.03154,0.69607,0.69731,0.72149,0.52132,2.80624,2.61196,3.56349,9.48955e-05,9.48955e-05,9.48955e-05
116,7046.36,0.54494,0.62615,2.01917,0.68505,0.72575,0.71084,0.4969,2.98371,2.62004,3.70214,9.38174e-05,9.38174e-05,9.38174e-05
117,7103.77,0.56357,0.64265,2.05893,0.63363,0.72646,0.69665,0.50116,2.81447,2.54894,3.55674,9.27392e-05,9.27392e-05,9.27392e-05
118,7161.18,0.53959,0.59478,2.03401,0.69745,0.70569,0.74926,0.54376,2.75795,2.46212,3.50818,9.16611e-05,9.16611e-05,9.16611e-05
