epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,7129.4,0.50595,0.56487,2.0779,0.74121,0.60547,0.73292,0.5569,2.46977,2.10111,3.22508,2.51864e-05,2.51864e-05,2.51864e-05
135,7182.31,0.49026,0.5384,2.05509,0.63826,0.66627,0.70118,0.53355,2.34082,2.29665,3.18331,2.48215e-05,2.48215e-05,2.48215e-05
136,7235.39,0.48899,0.56114,2.05748,0.70327,0.61738,0.71577,0.54705,2.40367,2.24284,3.15238,2.44566e-05,2.44566e-05,2.44566e-05
137,7288.51,0.49086,0.55601,2.06175,0.69438,0.69181,0.71389,0.55765,2.45722,2.21592,3.25756,2.40917e-05,2.40917e-05,2.40917e-05
138,7341.56,0.50239,0.55918,2.06742,0.81777,0.56693,0.72422,0.57897,2.29449,2.14148,3.11337,2.37268e-05,2.37268e-05,2.37268e-05
139,7394.06,0.50368,0.5599,2.07299,0.73784,0.69734,0.74337,0.58381,2.39548,2.10847,3.17234,2.33619e-05,2.33619e-05,2.33619e-05
140,7446.7,0.47592,0.54755,2.0469,0.69538,0.70339,0.73309,0.58219,2.33259,2.08589,3.14281,2.2997e-05,2.2997e-05,2.2997e-05
141,7499.15,0.48642,0.52837,2.04547,0.83447,0.60613,0.73829,0.58921,2.35247,2.07791,3.12628,2.2632e-05,2.2632e-05,2.2632e-05
142,7550.95,0.50134,0.53834,2.05399,0.70263,0.67589,0.71779,0.54456,2.39878,2.3235,3.23032,2.22671e-05,2.22671e-05,2.22671e-05
143,7602.29,0.48419,0.51253,2.04656,0.82235,0.6057,0.74408,0.56191,2.27164,2.17674,3.09712,2.19022e-05,2.19022e-05,2.19022e-05
144,7653.57,0.50236,0.5544,2.05957,0.68879,0.56016,0.66056,0.49635,2.44292,2.49004,3.30522,2.15373e-05,2.15373e-05,2.15373e-05
145,7705.26,0.47929,0.51807,2.04681,0.83711,0.65597,0.7381,0.58695,2.2001,2.23546,3.05384,2.11724e-05,2.11724e-05,2.11724e-05
146,7756.81,0.47277,0.51377,2.03797,0.80767,0.60353,0.71084,0.55501,2.35732,2.28749,3.15974,2.08075e-05,2.08075e-05,2.08075e-05
147,7808.16,0.47618,0.5199,2.04104,0.77158,0.60841,0.74928,0.58826,2.37668,2.07469,3.1408,2.04426e-05,2.04426e-05,2.04426e-05
148,7859.71,0.48978,0.51894,2.05014,0.6221,0.61796,0.68868,0.5397,2.42701,2.32238,3.2257,2.00776e-05,2.00776e-05,2.00776e-05
149,7910.89,0.46648,0.50286,2.03614,0.89682,0.63591,0.77356,0.61738,2.27613,1.90819,3.06193,1.97127e-05,1.97127e-05,1.97127e-05
150,7962.57,0.46654,0.49682,2.0363,0.80192,0.69663,0.78193,0.61153,2.26155,1.82893,3.07613,1.93478e-05,1.93478e-05,1.93478e-05
